year,state_name,yield_per_acre,commodity,avg_temp,max_temp,min_temp,total_precip,total_gdd,avg_humidity,DSCI,avg_dsci,drought_category,D0,D1,D2,D3,D4,None,price_index,supply_risk_score,yield_zscore,temp_stress,precip_deficit
2025,NORTH CAROLINA,67.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.014549128101989533,0,0
2025,NORTH DAKOTA,145.0,CORN,,,,,,,,0.0,,,,,,,,100,50,-1.0659132593974867,0,0
2025,NORTH DAKOTA,148.0,CORN,,,,,,,,0.0,,,,,,,,100,50,-0.9614926837753313,0,0
2025,NORTH DAKOTA,145.0,CORN,,,,,,,,0.0,,,,,,,,100,50,-1.0659132593974867,0,0
2025,NORTH DAKOTA,37.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,-1.0911192801769138,0,0
2025,NORTH DAKOTA,36.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,-1.1913593830020368,0,0
2025,NORTH DAKOTA,37.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,-1.0911192801769138,0,0
2025,NORTH DAKOTA,52.8,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-0.6382079620978761,0,0
2025,NORTH DAKOTA,55.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-0.5370765819260659,0,0
2025,NORTH DAKOTA,55.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-0.5370765819260659,0,0
2025,NORTH DAKOTA,59.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-0.35320134525004737,0,0
2025,NORTH DAKOTA,44.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-1.0427334827851167,0,0
2025,NORTH DAKOTA,47.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-0.9048270552781028,0,0
2025,NORTH DAKOTA,47.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-0.9048270552781028,0,0
2025,NORTH DAKOTA,49.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-0.8128894369400935,0,0
2025,OHIO,194.0,CORN,,,,,,,,0.0,,,,,,,,100,50,0.6396228090977193,0,0
2025,OHIO,196.0,CORN,,,,,,,,0.0,,,,,,,,100,50,0.7092365261791563,0,0
2025,OHIO,194.0,CORN,,,,,,,,0.0,,,,,,,,100,50,0.6396228090977193,0,0
2025,OHIO,56.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,0.8134426735004237,0,0
2025,OHIO,57.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,0.9136827763255467,0,0
2025,OHIO,56.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,0.8134426735004237,0,0
2025,OHIO,86.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.8879565023130772,0,0
2025,OHIO,86.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.8879565023130772,0,0
2025,OHIO,86.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.8879565023130772,0,0
2025,OHIO,83.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.7500500748060633,0,0
2025,OHIO,83.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.7500500748060633,0,0
2025,OHIO,84.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.796018883975068,0,0
2025,OKLAHOMA,130.0,CORN,,,,,,,,0.0,,,,,,,,100,50,-1.588016137508264,0,0
2025,OKLAHOMA,130.0,CORN,,,,,,,,0.0,,,,,,,,100,50,-1.588016137508264,0,0
2025,OKLAHOMA,130.0,CORN,,,,,,,,0.0,,,,,,,,100,50,-1.588016137508264,0,0
2025,OKLAHOMA,29.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,-1.893040102777898,0,0
2025,OKLAHOMA,25.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,-2.29400051407839,0,0
2025,OKLAHOMA,29.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,-1.893040102777898,0,0
2025,OKLAHOMA,38.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-1.3185463377991444,0,0
2025,OKLAHOMA,38.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-1.3185463377991444,0,0
2025,OKLAHOMA,38.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-1.3185463377991444,0,0
2025,OKLAHOMA,38.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-1.3185463377991444,0,0
2025,OKLAHOMA,39.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-1.2725775286301397,0,0
2025,OKLAHOMA,39.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-1.2725775286301397,0,0
2025,OREGON,71.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.19842436477800798,0,0
2025,OREGON,71.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.19842436477800798,0,0
2025,OREGON,74.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.33633079228502183,0,0
2025,OREGON,75.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.38229960145402647,0,0
2025,OREGON,75.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.38229960145402647,0,0
2025,OREGON,71.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.19842436477800798,0,0
2025,PENNSYLVANIA,157.0,CORN,,,,,,,,0.0,,,,,,,,100,50,-0.6482309569088648,0,0
2025,PENNSYLVANIA,164.0,CORN,,,,,,,,0.0,,,,,,,,100,50,-0.4045829471238354,0,0
2025,PENNSYLVANIA,157.0,CORN,,,,,,,,0.0,,,,,,,,100,50,-0.6482309569088648,0,0
2025,PENNSYLVANIA,45.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,-0.28919845757592966,0,0
2025,PENNSYLVANIA,47.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,-0.08871825192568358,0,0
2025,PENNSYLVANIA,45.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,-0.28919845757592966,0,0
2025,PENNSYLVANIA,72.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.24439317394701263,0,0
2025,PENNSYLVANIA,72.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.24439317394701263,0,0
2025,PENNSYLVANIA,73.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.29036198311601724,0,0
2025,PENNSYLVANIA,72.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.24439317394701263,0,0
2025,PENNSYLVANIA,75.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.38229960145402647,0,0
2025,PENNSYLVANIA,73.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.29036198311601724,0,0
2025,SOUTH CAROLINA,150.0,CORN,,,,,,,,0.0,,,,,,,,100,50,-0.8918789666938942,0,0
2025,SOUTH CAROLINA,150.0,CORN,,,,,,,,0.0,,,,,,,,100,50,-0.8918789666938942,0,0
2025,SOUTH CAROLINA,150.0,CORN,,,,,,,,0.0,,,,,,,,100,50,-0.8918789666938942,0,0
2025,SOUTH CAROLINA,36.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,-1.1913593830020368,0,0
2025,SOUTH CAROLINA,37.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,-1.0911192801769138,0,0
2025,SOUTH CAROLINA,36.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,-1.1913593830020368,0,0
2025,SOUTH CAROLINA,60.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-0.3072325360810428,0,0
2025,SOUTH CAROLINA,60.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-0.3072325360810428,0,0
2025,SOUTH DAKOTA,167.0,CORN,,,,,,,,0.0,,,,,,,,100,50,-0.3001623715016799,0,0
2025,SOUTH DAKOTA,168.0,CORN,,,,,,,,0.0,,,,,,,,100,50,-0.26535551296096144,0,0
2025,SOUTH DAKOTA,167.0,CORN,,,,,,,,0.0,,,,,,,,100,50,-0.3001623715016799,0,0
2025,SOUTH DAKOTA,47.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,-0.08871825192568358,0,0
2025,SOUTH DAKOTA,47.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,-0.08871825192568358,0,0
2025,SOUTH DAKOTA,47.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,-0.08871825192568358,0,0
2025,SOUTH DAKOTA,50.5,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-0.7439362231865866,0,0
2025,SOUTH DAKOTA,51.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-0.7209518186020843,0,0
2025,SOUTH DAKOTA,46.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-0.9507958644471074,0,0
2025,SOUTH DAKOTA,47.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-0.9048270552781028,0,0
2025,SOUTH DAKOTA,50.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-0.7669206277710889,0,0
2025,SOUTH DAKOTA,46.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-0.9507958644471074,0,0
2025,SOUTH DAKOTA,48.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-0.8588582461090982,0,0
2025,SOUTH DAKOTA,47.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-0.9048270552781028,0,0
2025,SOUTH DAKOTA,49.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-0.8128894369400935,0,0
2025,TENNESSEE,175.0,CORN,,,,,,,,0.0,,,,,,,,100,50,-0.021707503175932005,0,0
2025,TENNESSEE,182.0,CORN,,,,,,,,0.0,,,,,,,,100,50,0.22194050660909742,0,0
2025,TENNESSEE,175.0,CORN,,,,,,,,0.0,,,,,,,,100,50,-0.021707503175932005,0,0
2025,TENNESSEE,43.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,-0.4896786632261757,0,0
2025,TENNESSEE,50.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,0.21200205654968549,0,0
2025,TENNESSEE,43.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,-0.4896786632261757,0,0
2025,TENNESSEE,74.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.33633079228502183,0,0
2025,TENNESSEE,74.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.33633079228502183,0,0
2025,TENNESSEE,73.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.29036198311601724,0,0
2025,TENNESSEE,73.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.29036198311601724,0,0
2025,TENNESSEE,75.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.38229960145402647,0,0
2025,TENNESSEE,75.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.38229960145402647,0,0
2025,TEXAS,122.0,CORN,,,,,,,,0.0,,,,,,,,100,50,-1.866471005834012,0,0
2025,TEXAS,120.0,CORN,,,,,,,,0.0,,,,,,,,100,50,-1.936084722915449,0,0
2025,TEXAS,122.0,CORN,,,,,,,,0.0,,,,,,,,100,50,-1.866471005834012,0,0
2025,TEXAS,27.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,-2.093520308428144,0,0
2025,TEXAS,21.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,-2.6949609253788824,0,0
2025,TEXAS,27.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,-2.093520308428144,0,0
2025,TEXAS,37.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-1.364515146968149,0,0
2025,TEXAS,37.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-1.364515146968149,0,0
2025,TEXAS,37.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-1.364515146968149,0,0
2025,TEXAS,32.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-1.594359192813172,0,0
2025,TEXAS,30.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-1.6862968111511814,0,0
2025,TEXAS,31.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-1.6403280019821767,0,0
2025,UTAH,51.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-0.7209518186020843,0,0
2025,UTAH,51.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-0.7209518186020843,0,0
2025,VIRGINIA,173.0,CORN,,,,,,,,0.0,,,,,,,,100,50,-0.09132122025736898,0,0
2025,VIRGINIA,173.0,CORN,,,,,,,,0.0,,,,,,,,100,50,-0.09132122025736898,0,0
2025,VIRGINIA,173.0,CORN,,,,,,,,0.0,,,,,,,,100,50,-0.09132122025736898,0,0
2025,VIRGINIA,44.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,-0.3894385604010527,0,0
2025,VIRGINIA,48.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,0.011521850899439436,0,0
2025,VIRGINIA,44.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,-0.3894385604010527,0,0
2025,VIRGINIA,66.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-0.031419681067015086,0,0
2025,VIRGINIA,66.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-0.031419681067015086,0,0
2025,VIRGINIA,67.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.014549128101989533,0,0
2025,VIRGINIA,65.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-0.0773884902360197,0,0
2025,VIRGINIA,67.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.014549128101989533,0,0
2025,VIRGINIA,72.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.24439317394701263,0,0
2025,WASHINGTON,235.0,CORN,,,,,,,,0.0,,,,,,,,100,50,2.0667040092671773,0,0
2025,WASHINGTON,235.0,CORN,,,,,,,,0.0,,,,,,,,100,50,2.0667040092671773,0,0
2025,WASHINGTON,235.0,CORN,,,,,,,,0.0,,,,,,,,100,50,2.0667040092671773,0,0
2025,WASHINGTON,62.6,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-0.1877136322416307,0,0
2025,WASHINGTON,42.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-1.1346711011231259,0,0
2025,WASHINGTON,43.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-1.0887022919541212,0,0
2025,WASHINGTON,47.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-0.9048270552781028,0,0
2025,WASHINGTON,68.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.06051793727099415,0,0
2025,WASHINGTON,66.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-0.031419681067015086,0,0
2025,WASHINGTON,70.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.15245555560900337,0,0
2025,WASHINGTON,70.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.15245555560900337,0,0
2025,WASHINGTON,71.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.19842436477800798,0,0
2025,WISCONSIN,184.0,CORN,,,,,,,,0.0,,,,,,,,100,50,0.2915542236905344,0,0
2025,WISCONSIN,185.0,CORN,,,,,,,,0.0,,,,,,,,100,50,0.3263610822312529,0,0
2025,WISCONSIN,184.0,CORN,,,,,,,,0.0,,,,,,,,100,50,0.2915542236905344,0,0
2025,WISCONSIN,55.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,0.7132025706753006,0,0
2025,WISCONSIN,53.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,0.5127223650250545,0,0
2025,WISCONSIN,55.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,0.7132025706753006,0,0
2025,WISCONSIN,76.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.42826841062303106,0,0
2025,WISCONSIN,76.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.42826841062303106,0,0
2025,WISCONSIN,78.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.5202060289610403,0,0
2025,WISCONSIN,76.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.42826841062303106,0,0
2025,WISCONSIN,76.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.42826841062303106,0,0
2025,WISCONSIN,77.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.4742372197920357,0,0
2025,WYOMING,30.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-1.6862968111511814,0,0
2025,WYOMING,30.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-1.6862968111511814,0,0
